      0: board.processor.cores.core.branchPred: index mask: 0x1ff
2840000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 10
2840000: board.processor.cores.core.execute: Can't issue as FU: 10 isn't capable
2840000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 11
2840000: board.processor.cores.core.execute: Can't issue as FU: 11 isn't capable
2840000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 12
2840000: board.processor.cores.core.execute: Can't issue as FU: 12 isn't capable
2840000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 13
2840000: board.processor.cores.core.execute: Can't issue as FU: 13 isn't capable
2840000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 14
2840000: board.processor.cores.core.execute: Can't issue as FU: 14 isn't capable
2840000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 15
2840000: board.processor.cores.core.execute: Can't issue as FU: 15 isn't capable
2840000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 16
2840000: board.processor.cores.core.execute: Can't issue as FU: 16 isn't capable
2840000: board.processor.cores.core.execute: Didn't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu)
2840000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/58/61.61 pc: 0x10172 (rem)
2840000: board.processor.cores.core.fetch2: Scheduled Thread: -1
2840000: board.processor.cores.core.fetch1: No active threads available to fetch from
2840000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/0 streamSeqNum=4 lines=B
2840000: global: MinorTrace: lines=
2840000: global: MinorTrace: lines=
2840000: global: MinorTrace: lines=-,-
2840000: global: MinorTrace: prediction=-,-
2840000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=B
2840000: global: MinorTrace: lines=0/4.2/70,0/4.2/71,0/4.2/72
2840000: global: MinorTrace: insts=-,-
2840000: global: MinorTrace: insts=B
2840000: global: MinorTrace: insts=(0/4.2/67/70),(0/4.2/68/71),(0/4.2/69/72),(0/4.2/70/73)
2840000: global: MinorTrace: insts=-,-
2840000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
2840000: global: MinorTrace: addr=,,,
2840000: global: MinorTrace: addr=,,,,,,,
2840000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
2840000: global: MinorTrace: insts=(0/4.2/59/62.62),(0/4.2/60/63.63),(0/4.2/61/64.64),(0/4.2/62/65.65),(0/4.2/63/66.66),(0/4.2/64/67.67),(0/4.2/65/68.68),(0/4.2/66/69.69)
2840000: global: MinorTrace: busy=(5,1/0/305/61)
2840000: global: MinorTrace: insts=(0/4.2/57/60.60,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
2840000: global: MinorTrace: insts=-
2840000: global: MinorTrace: insts=-,-,-,-
2840000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/4.2/58/61.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2840000: global: MinorTrace: insts=-,-,-
2840000: global: MinorTrace: insts=-,-,-,-
2840000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2840000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2840000: global: MinorTrace: insts=-,-,-,-,-
2840000: global: MinorTrace: insts=-,-
2840000: global: MinorTrace: insts=-,-
2840000: global: MinorTrace: insts=-,-,-,-
2840000: global: MinorTrace: insts=-,-,-,-,-,-
2840000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2840000: global: MinorTrace: insts=-
2840000: global: MinorTrace: insts=-,-
2840000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
2840000: global: MinorTrace: insts=-
2840000: global: MinorTrace: insts=0/4.2/58/61.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840000: global: MinorTrace: branch=-,-
2840000: global: MinorTrace: activity=4 stages=1,1,1,E,1
2850000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
2850000: board.processor.cores.core.execute: No interrupt controller
2850000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
2850000: board.processor.cores.core.execute: Attempting to issue [tid:0]
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 0
2850000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 1
2850000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 2
2850000: board.processor.cores.core.execute: Can't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to busy FU for another: 20 cycles
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 3
2850000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 4
2850000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 5
2850000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 6
2850000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 7
2850000: board.processor.cores.core.execute: Can't issue as FU: 7 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 8
2850000: board.processor.cores.core.execute: Can't issue as FU: 8 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 9
2850000: board.processor.cores.core.execute: Can't issue as FU: 9 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 10
2850000: board.processor.cores.core.execute: Can't issue as FU: 10 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 11
2850000: board.processor.cores.core.execute: Can't issue as FU: 11 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 12
2850000: board.processor.cores.core.execute: Can't issue as FU: 12 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 13
2850000: board.processor.cores.core.execute: Can't issue as FU: 13 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 14
2850000: board.processor.cores.core.execute: Can't issue as FU: 14 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 15
2850000: board.processor.cores.core.execute: Can't issue as FU: 15 isn't capable
2850000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 16
2850000: board.processor.cores.core.execute: Can't issue as FU: 16 isn't capable
2850000: board.processor.cores.core.execute: Didn't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu)
2850000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/58/61.61 pc: 0x10172 (rem)
2850000: board.processor.cores.core.fetch2: Scheduled Thread: -1
2850000: board.processor.cores.core.fetch1: No active threads available to fetch from
2850000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/0 streamSeqNum=4 lines=B
2850000: global: MinorTrace: lines=
2850000: global: MinorTrace: lines=
2850000: global: MinorTrace: lines=-,-
2850000: global: MinorTrace: prediction=-,-
2850000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=B
2850000: global: MinorTrace: lines=0/4.2/70,0/4.2/71,0/4.2/72
2850000: global: MinorTrace: insts=-,-
2850000: global: MinorTrace: insts=B
2850000: global: MinorTrace: insts=(0/4.2/67/70),(0/4.2/68/71),(0/4.2/69/72),(0/4.2/70/73)
2850000: global: MinorTrace: insts=-,-
2850000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
2850000: global: MinorTrace: addr=,,,
2850000: global: MinorTrace: addr=,,,,,,,
2850000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
2850000: global: MinorTrace: insts=(0/4.2/59/62.62),(0/4.2/60/63.63),(0/4.2/61/64.64),(0/4.2/62/65.65),(0/4.2/63/66.66),(0/4.2/64/67.67),(0/4.2/65/68.68),(0/4.2/66/69.69)
2850000: global: MinorTrace: busy=(5,1/0/305/61)
2850000: global: MinorTrace: insts=(0/4.2/57/60.60,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
2850000: global: MinorTrace: insts=-
2850000: global: MinorTrace: insts=-,-,-,-
2850000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/4.2/58/61.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2850000: global: MinorTrace: insts=-,-,-
2850000: global: MinorTrace: insts=-,-,-,-
2850000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2850000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2850000: global: MinorTrace: insts=-,-,-,-,-
2850000: global: MinorTrace: insts=-,-
2850000: global: MinorTrace: insts=-,-
2850000: global: MinorTrace: insts=-,-,-,-
2850000: global: MinorTrace: insts=-,-,-,-,-,-
2850000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2850000: global: MinorTrace: insts=-
2850000: global: MinorTrace: insts=-,-
2850000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
2850000: global: MinorTrace: insts=-
2850000: global: MinorTrace: insts=0/4.2/58/61.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850000: global: MinorTrace: branch=-,-
2850000: global: MinorTrace: activity=4 stages=1,1,1,E,1
2860000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
2860000: board.processor.cores.core.execute: No interrupt controller
2860000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
2860000: board.processor.cores.core.execute: Attempting to issue [tid:0]
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 0
2860000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 1
2860000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 2
2860000: board.processor.cores.core.execute: Can't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to busy FU for another: 19 cycles
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 3
2860000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 4
2860000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 5
2860000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 6
2860000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 7
2860000: board.processor.cores.core.execute: Can't issue as FU: 7 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 8
2860000: board.processor.cores.core.execute: Can't issue as FU: 8 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 9
2860000: board.processor.cores.core.execute: Can't issue as FU: 9 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 10
2860000: board.processor.cores.core.execute: Can't issue as FU: 10 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 11
2860000: board.processor.cores.core.execute: Can't issue as FU: 11 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 12
2860000: board.processor.cores.core.execute: Can't issue as FU: 12 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 13
2860000: board.processor.cores.core.execute: Can't issue as FU: 13 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 14
2860000: board.processor.cores.core.execute: Can't issue as FU: 14 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 15
2860000: board.processor.cores.core.execute: Can't issue as FU: 15 isn't capable
2860000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 16
2860000: board.processor.cores.core.execute: Can't issue as FU: 16 isn't capable
2860000: board.processor.cores.core.execute: Didn't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu)
2860000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/58/61.61 pc: 0x10172 (rem)
2860000: board.processor.cores.core.fetch2: Scheduled Thread: -1
2860000: board.processor.cores.core.fetch1: No active threads available to fetch from
2860000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/0 streamSeqNum=4 lines=B
2860000: global: MinorTrace: lines=
2860000: global: MinorTrace: lines=
2860000: global: MinorTrace: lines=-,-
2860000: global: MinorTrace: prediction=-,-
2860000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=B
2860000: global: MinorTrace: lines=0/4.2/70,0/4.2/71,0/4.2/72
2860000: global: MinorTrace: insts=-,-
2860000: global: MinorTrace: insts=B
2860000: global: MinorTrace: insts=(0/4.2/67/70),(0/4.2/68/71),(0/4.2/69/72),(0/4.2/70/73)
2860000: global: MinorTrace: insts=-,-
2860000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
2860000: global: MinorTrace: addr=,,,
2860000: global: MinorTrace: addr=,,,,,,,
2860000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
2860000: global: MinorTrace: insts=(0/4.2/59/62.62),(0/4.2/60/63.63),(0/4.2/61/64.64),(0/4.2/62/65.65),(0/4.2/63/66.66),(0/4.2/64/67.67),(0/4.2/65/68.68),(0/4.2/66/69.69)
2860000: global: MinorTrace: busy=(5,1/0/305/61)
2860000: global: MinorTrace: insts=(0/4.2/57/60.60,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
2860000: global: MinorTrace: insts=-
2860000: global: MinorTrace: insts=-,-,-,-
2860000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/4.2/58/61.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2860000: global: MinorTrace: insts=-,-,-
2860000: global: MinorTrace: insts=-,-,-,-
2860000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2860000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2860000: global: MinorTrace: insts=-,-,-,-,-
2860000: global: MinorTrace: insts=-,-
2860000: global: MinorTrace: insts=-,-
2860000: global: MinorTrace: insts=-,-,-,-
2860000: global: MinorTrace: insts=-,-,-,-,-,-
2860000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2860000: global: MinorTrace: insts=-
2860000: global: MinorTrace: insts=-,-
2860000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
2860000: global: MinorTrace: insts=-
2860000: global: MinorTrace: insts=0/4.2/58/61.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860000: global: MinorTrace: branch=-,-
2860000: global: MinorTrace: activity=4 stages=1,1,1,E,1
2870000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
2870000: board.processor.cores.core.execute: No interrupt controller
2870000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
2870000: board.processor.cores.core.execute: Attempting to issue [tid:0]
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 0
2870000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 1
2870000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 2
2870000: board.processor.cores.core.execute: Can't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to busy FU for another: 18 cycles
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 3
2870000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 4
2870000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 5
2870000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 6
2870000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 7
2870000: board.processor.cores.core.execute: Can't issue as FU: 7 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 8
2870000: board.processor.cores.core.execute: Can't issue as FU: 8 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 9
2870000: board.processor.cores.core.execute: Can't issue as FU: 9 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 10
2870000: board.processor.cores.core.execute: Can't issue as FU: 10 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 11
2870000: board.processor.cores.core.execute: Can't issue as FU: 11 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 12
2870000: board.processor.cores.core.execute: Can't issue as FU: 12 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 13
2870000: board.processor.cores.core.execute: Can't issue as FU: 13 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 14
2870000: board.processor.cores.core.execute: Can't issue as FU: 14 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 15
2870000: board.processor.cores.core.execute: Can't issue as FU: 15 isn't capable
2870000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 16
2870000: board.processor.cores.core.execute: Can't issue as FU: 16 isn't capable
2870000: board.processor.cores.core.execute: Didn't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu)
2870000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/58/61.61 pc: 0x10172 (rem)
2870000: board.processor.cores.core.fetch2: Scheduled Thread: -1
2870000: board.processor.cores.core.fetch1: No active threads available to fetch from
2870000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/0 streamSeqNum=4 lines=B
2870000: global: MinorTrace: lines=
2870000: global: MinorTrace: lines=
2870000: global: MinorTrace: lines=-,-
2870000: global: MinorTrace: prediction=-,-
2870000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=B
2870000: global: MinorTrace: lines=0/4.2/70,0/4.2/71,0/4.2/72
2870000: global: MinorTrace: insts=-,-
2870000: global: MinorTrace: insts=B
2870000: global: MinorTrace: insts=(0/4.2/67/70),(0/4.2/68/71),(0/4.2/69/72),(0/4.2/70/73)
2870000: global: MinorTrace: insts=-,-
2870000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
2870000: global: MinorTrace: addr=,,,
2870000: global: MinorTrace: addr=,,,,,,,
2870000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
2870000: global: MinorTrace: insts=(0/4.2/59/62.62),(0/4.2/60/63.63),(0/4.2/61/64.64),(0/4.2/62/65.65),(0/4.2/63/66.66),(0/4.2/64/67.67),(0/4.2/65/68.68),(0/4.2/66/69.69)
2870000: global: MinorTrace: busy=(5,1/0/305/61)
2870000: global: MinorTrace: insts=(0/4.2/57/60.60,0/4.2/27/30.30) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
2870000: global: MinorTrace: insts=-
2870000: global: MinorTrace: insts=-,-,-,-
2870000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0/4.2/58/61.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2870000: global: MinorTrace: insts=-,-,-
2870000: global: MinorTrace: insts=-,-,-,-
2870000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2870000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2870000: global: MinorTrace: insts=-,-,-,-,-
2870000: global: MinorTrace: insts=-,-
2870000: global: MinorTrace: insts=-,-
2870000: global: MinorTrace: insts=-,-,-,-
2870000: global: MinorTrace: insts=-,-,-,-,-,-
2870000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2870000: global: MinorTrace: insts=-
2870000: global: MinorTrace: insts=-,-
2870000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
2870000: global: MinorTrace: insts=-
2870000: global: MinorTrace: insts=0/4.2/58/61.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870000: global: MinorTrace: branch=-,-
2870000: global: MinorTrace: activity=4 stages=1,1,1,E,1
2880000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
2880000: board.processor.cores.core.execute: No interrupt controller
2880000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
2880000: board.processor.cores.core.execute: Attempting to issue [tid:0]
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 0
2880000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 1
2880000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 2
2880000: board.processor.cores.core.execute: Can't issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to busy FU for another: 17 cycles
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 3
2880000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
2880000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/59/62.62 pc: 0x10176 (remu) to FU: 4
